Scer_Name	Spar_Name	Scer_Gene
Scer_15.131	Spar_15.118	YOL059W
Scer_15.132	Spar_15.119	YOL058W
Scer_15.133	Spar_15.120	YOL057W
Scer_15.134	Spar_15.121	YOL056W
Scer_15.135	Spar_15.122	YOL055C
Scer_15.141	Spar_15.129	YOL054W
Scer_15.142	Spar_15.130	YOL053W
Scer_15.144	Spar_15.131	YOL052C
Scer_15.145	Spar_15.133	YOL051W
Scer_15.146	Spar_15.134	YOL051W
Scer_15.147	Spar_15.136	YOL049W
Scer_15.4	Spar_15.137	NA
Scer_15.148	Spar_15.138	YOL048C
Scer_15.149	Spar_15.139	YOL047C
Scer_15.150	Spar_15.140	YOL045W
Scer_15.151	Spar_15.141	YOL044W
Scer_15.152	Spar_15.142	YOL043C
Scer_15.153	Spar_15.143	YOL042W
Scer_15.154	Spar_15.144	YOL041C
Scer_15.155	Spar_15.145	YOL040C
Scer_15.156	Spar_15.146	YOL039W
Scer_15.157	Spar_15.147	YOL038W
Scer_15.158	Spar_15.148	YOL036W
Scer_15.159	Spar_15.149	YOL034W
Scer_15.160	Spar_15.150	YOL033W
Scer_15.161	Spar_15.151	YOL032W
Scer_15.162	Spar_15.152	YOL031C
Scer_15.163	Spar_15.153	YOL030W
Scer_15.164	Spar_15.154	YOL029C
Scer_15.166	Spar_15.155	YOL027C
Scer_15.167	Spar_15.156	YOL026C
Scer_15.169	Spar_15.158	YOL025W
Scer_15.170	Spar_15.159	YOL024W
Scer_15.171	Spar_15.160	YOL023W
Scer_15.172	Spar_15.161	YOL022C
Scer_15.174	Spar_15.163	YOL021C
Scer_15.175	Spar_15.164	YOL020W
Scer_15.177	Spar_15.166	YOL019W-A
Scer_15.178	Spar_15.167	YOL019W
Scer_15.179	Spar_15.168	YOL018C
Scer_15.180	Spar_15.169	YOL017W
Scer_15.181	Spar_15.170	YOL016C
Scer_15.182	Spar_15.171	YOL015W
Scer_15.183	Spar_15.172	YOL014W
Scer_15.186	Spar_15.177	YOL013C
Scer_15.187	Spar_15.178	YOL012C
Scer_15.188	Spar_15.179	YOL011W
Scer_15.189	Spar_15.180	YOL010W
Scer_15.190	Spar_15.181	YOL009C
Scer_15.191	Spar_15.182	ACL012W
Scer_15.192	Spar_15.183	YOL007C
Scer_15.193	Spar_15.184	YOL006C
Scer_15.194	Spar_15.185	YOL005C
Scer_15.195	Spar_15.186	YOL004W
Scer_15.196	Spar_15.188	YOL003C
Scer_15.197	Spar_15.189	YOL002C
Scer_15.198	Spar_15.190	YOL001W
Scer_15.199	Spar_15.193	Kpol_1037.29
Scer_15.200	Spar_15.194	YOR002W
Scer_15.201	Spar_15.195	YOR003W
Scer_15.202	Spar_15.196	YOR004W
Scer_15.203	Spar_15.197	YOR005C
Scer_15.204	Spar_15.198	YOR006C
Scer_15.205	Spar_15.199	YOR007C
Scer_15.207	Spar_15.202	YOR008C
Scer_15.210	Spar_15.204	YOR009W
Scer_15.211	Spar_15.205	YOR010C
Scer_15.212	Spar_15.206	YOR011W
Scer_15.216	Spar_15.208	YOR012W
Scer_15.218	Spar_15.209	YOR014W
Scer_15.220	Spar_15.211	YOR016C
Scer_15.221	Spar_15.212	YOR017W
Scer_15.222	Spar_15.213	YOR018W
Scer_15.223	Spar_15.214	YOR019W
Scer_15.224	Spar_15.215	YOR020C
Scer_15.225	Spar_15.216	YOR020W-A
Scer_15.226	Spar_15.217	YOR021C
Scer_15.227	Spar_15.218	YOR022C
Scer_15.228	Spar_15.219	YOR023C
Scer_15.230	Spar_15.221	YOR025W
Scer_15.231	Spar_15.222	YOR026W
Scer_15.232	Spar_15.223	YOR027W
Scer_15.233	Spar_15.224	YOR028C
Scer_15.235	Spar_15.226	YOR030W
Scer_15.236	Spar_15.227	YOR032C
Scer_15.238	Spar_15.229	YOR033C
Scer_15.239	Spar_15.230	YOR034C
Scer_15.241	Spar_15.232	YOR035C
Scer_15.242	Spar_15.235	YOR036W
Scer_15.243	Spar_15.236	YOR037W
Scer_15.244	Spar_15.237	YOR038C
Scer_15.245	Spar_15.238	YOR039W
Scer_15.246	Spar_15.239	YOR040W
Scer_15.247	Spar_15.240	YOR042W
Scer_15.248	Spar_15.241	YOR043W
Scer_15.249	Spar_15.243	YOR044W
Scer_15.251	Spar_15.244	Kpol_526.46
Scer_15.252	Spar_15.245	YOR046C
Scer_15.253	Spar_15.246	YOR047C
Scer_15.254	Spar_15.247	YOR048C
Scer_15.255	Spar_15.248	YOR049C
Scer_15.257	Spar_15.250	YOR051C
Scer_15.258	Spar_15.251	YOR052C
Scer_15.259	Spar_15.252	YOR054C
Scer_15.260	Spar_15.253	YOR056C
Scer_15.261	Spar_15.254	YOR057W
Scer_15.262	Spar_15.255	YOR058C
Scer_15.266	Spar_15.259	YOR059C
Scer_15.267	Spar_15.260	YOR060C
Scer_15.268	Spar_15.261	YOR061W
Scer_15.269	Spar_15.262	YOR062C
Scer_15.270	Spar_15.263	YOR063W
Scer_15.271	Spar_15.264	YOR064C
Scer_15.272	Spar_15.265	YOR065W
Scer_15.273	Spar_15.266	YOR066W
Scer_15.274	Spar_15.267	YOR067C
Scer_15.275	Spar_15.268	YOR069W
Scer_15.276	Spar_15.269	YOR070C
Scer_15.284	Spar_15.280	YOR073W
Scer_15.285	Spar_15.281	YOR074C
Scer_15.286	Spar_15.282	YOR075W
Scer_15.287	Spar_15.283	YOR076C
Scer_15.288	Spar_15.284	YOR077W
Scer_15.289	Spar_15.285	YOR078W
Scer_15.290	Spar_15.286	YOR079C
Scer_15.291	Spar_15.287	YOR080W
Scer_15.292	Spar_15.288	YOR081C
Scer_15.294	Spar_15.290	YOR083W
Scer_15.295	Spar_15.291	YOR084W
Scer_15.296	Spar_15.292	YOR085W
Scer_15.297	Spar_15.293	YOR086C
Scer_15.299	Spar_15.295	Kwal_23.2981
Scer_15.300	Spar_15.296	YOR089C
Scer_15.301	Spar_15.297	YOR090C
Scer_15.302	Spar_15.298	YOR091W
Scer_15.303	Spar_15.299	YOR092W
Scer_15.304	Spar_15.300	Kwal_23.2949
Scer_15.305	Spar_15.301	YOR094W
Scer_15.306	Spar_15.302	YOR095C
Scer_15.307	Spar_15.303	YOR096W
Scer_15.308	Spar_15.304	YOR097C
Scer_15.309	Spar_15.305	YOR098C
Scer_15.310	Spar_15.306	YOR099W
Scer_15.311	Spar_15.307	YOR100C
Scer_15.312	Spar_15.308	YOR101W
Scer_15.313	Spar_15.309	YOR103C
Scer_15.314	Spar_15.310	YOR104W
Scer_15.315	Spar_15.311	YOR106W
Scer_15.316	Spar_15.312	YOR107W
Scer_15.317	Spar_15.313	YOR108W
Scer_15.318	Spar_15.314	YOR109W
Scer_15.319	Spar_15.315	YOR110W
Scer_15.320	Spar_15.316	YOR111W
Scer_15.321	Spar_15.317	YOR112W
Scer_15.322	Spar_15.318	YOR113W
Scer_15.323	Spar_15.319	YOR114W
Scer_15.324	Spar_15.320	YOR115C
Scer_15.325	Spar_15.321	YOR116C
Scer_15.332	Spar_4.725	YOR124C
Scer_15.333	Spar_4.726	YOR125C
Scer_15.334	Spar_4.728	YOR126C
Scer_15.335	Spar_4.729	YOR127W
Scer_15.336	Spar_4.730	YOR128C
Scer_15.337	Spar_4.731	YOR129C
Scer_15.338	Spar_4.732	YOR130C
Scer_15.340	Spar_4.734	YOR131C
Scer_15.341	Spar_4.735	YOR132W
Scer_15.343	Spar_15.325	YOR134W
Scer_15.344	Spar_15.326	YOR136W
Scer_15.345	Spar_15.327	YOR137C
Scer_15.346	Spar_15.328	YOR138C
Scer_15.347	Spar_15.329	YOR140W
Scer_15.348	Spar_15.330	YOR141C
Scer_15.349	Spar_15.331	YOR142W
Scer_15.362	Spar_15.337	YOR143C
Scer_15.363	Spar_15.338	YOR144C
Scer_15.364	Spar_15.339	YOR145C
Scer_15.365	Spar_15.340	YOR147W
Scer_15.366	Spar_15.341	YOR148C
Scer_15.367	Spar_15.342	YOR149C
Scer_15.368	Spar_15.343	YOR150W
Scer_15.369	Spar_15.344	YOR151C
Scer_15.370	Spar_15.345	YOR152C
Scer_15.371	Spar_15.346	YOR153W
Scer_15.372	Spar_15.347	YOR154W
Scer_15.373	Spar_15.348	YOR155C
Scer_15.374	Spar_15.349	YOR156C
Scer_15.375	Spar_15.350	YOR157C
Scer_15.376	Spar_15.351	YOR158W
Scer_15.377	Spar_15.352	YOR159C
Scer_15.378	Spar_15.353	YOR160W
Scer_15.379	Spar_15.354	YOR161C
Scer_15.381	Spar_15.355	YOR162C
Scer_15.382	Spar_15.356	YOR163W
Scer_15.383	Spar_15.357	YOR164C
Scer_15.384	Spar_15.358	YOR165W
Scer_15.385	Spar_15.359	YOR166C
Scer_15.387	Spar_15.360	SPCC285.15c
Scer_15.388	Spar_15.361	YOR168W
Scer_15.389	Spar_15.363	YOR171C
Scer_15.390	Spar_15.364	YOR172W
Scer_15.391	Spar_15.365	YOR173W
Scer_15.392	Spar_15.366	YOR174W
Scer_15.393	Spar_15.367	YOR175C
Scer_15.394	Spar_15.368	YOR176W
Scer_15.402	Spar_15.374	YOR177C
Scer_15.403	Spar_15.375	YOR178C
Scer_15.404	Spar_15.376	YOR179C
Scer_15.405	Spar_15.377	YOR180C
Scer_15.406	Spar_15.378	YOR181W
Scer_15.407	Spar_15.379	YLR287C-A
Scer_15.409	Spar_15.381	YOR184W
Scer_15.410	Spar_15.382	YOR185C
Scer_15.411	Spar_15.383	YOR186W
Scer_15.412	Spar_15.384	YOR187W
Scer_15.413	Spar_15.385	YOR188W
Scer_15.414	Spar_15.386	YOR189W
Scer_15.415	Spar_15.387	YOR190W
Scer_15.416	Spar_15.388	YOR191W
Scer_15.430	Spar_15.400	YOR193W
Scer_15.431	Spar_15.401	YOR194C
Scer_15.432	Spar_15.402	YOR195W
Scer_15.433	Spar_15.403	YOR196C
Scer_15.434	Spar_15.404	YOR197W
Scer_15.435	Spar_15.405	YOR198C
Scer_15.437	Spar_15.407	YOR201C
Scer_15.440	Spar_15.410	YOR204W
Scer_15.441	Spar_15.411	YOR205C
Scer_15.442	Spar_15.412	YOR206W
Scer_15.443	Spar_15.413	YOR207C
Scer_15.444	Spar_15.414	YOR208W
Scer_15.445	Spar_15.415	YOR209C
Scer_15.446	Spar_15.416	YOR210W
Scer_15.447	Spar_15.417	YOR211C
Scer_15.448	Spar_15.418	YOR212W
Scer_15.449	Spar_15.419	YOR213C
Scer_15.450	Spar_15.420	YOR214C
Scer_15.451	Spar_15.421	YOR215C
Scer_15.452	Spar_15.422	YOR216C
Scer_15.453	Spar_15.423	YOR217W
Scer_15.454	Spar_15.424	YOR219C
Scer_15.455	Spar_15.425	YOR220W
Scer_15.456	Spar_15.426	YOR221C
Scer_15.457	Spar_15.427	YOR222W
Scer_15.458	Spar_15.428	YOR223W
Scer_15.459	Spar_15.429	YOR224C
Scer_15.461	Spar_15.433	YOR226C
Scer_15.462	Spar_15.434	YOR227W
Scer_15.463	Spar_15.435	YOR228C
Scer_15.464	Spar_15.436	YOR229W
Scer_15.465	Spar_15.437	YOR230W
Scer_15.466	Spar_15.438	YOR231W
Scer_15.467	Spar_15.439	YOR232W
Scer_15.468	Spar_15.440	YOR233W
Scer_15.469	Spar_15.441	YOR234C
Scer_15.471	Spar_15.442	YOR236W
Scer_15.472	Spar_15.443	YOR237W
Scer_15.473	Spar_15.444	YOR238W
Scer_15.474	Spar_15.445	YOR239W
Scer_15.475	Spar_15.446	YOR239W
Scer_15.476	Spar_15.447	YOR241W
Scer_15.477	Spar_15.448	YOR242C
Scer_15.478	Spar_15.449	YOR243C
Scer_15.479	Spar_15.450	YOR244W
Scer_15.480	Spar_15.451	YOR245C
Scer_15.481	Spar_15.452	YOR246C
Scer_15.482	Spar_15.453	YOR247W
Scer_15.483	Spar_15.454	YOR249C
Scer_15.484	Spar_15.455	YOR250C
Scer_15.485	Spar_15.456	YOR251C
Scer_15.486	Spar_15.457	YOR252W
Scer_15.487	Spar_15.458	YOR253W
Scer_15.488	Spar_15.459	YOR254C
Scer_15.489	Spar_15.460	YOR255W
Scer_15.490	Spar_15.461	YOR256C
Scer_15.491	Spar_15.462	YOR257W
Scer_15.492	Spar_15.463	YOR258W
Scer_15.493	Spar_15.464	YOR259C
Scer_15.494	Spar_15.465	YOR260W
Scer_15.495	Spar_15.466	YOR261C
Scer_15.496	Spar_15.467	YOR262W
Scer_15.497	Spar_15.469	YOR264W
Scer_15.498	Spar_15.471	YOR265W
Scer_15.499	Spar_15.472	YOR266W
Scer_15.500	Spar_15.473	YOR267C
Scer_15.501	Spar_15.474	YOR268C
Scer_15.502	Spar_15.475	YOR269W
Scer_15.503	Spar_15.476	YOR270C
Scer_15.504	Spar_15.477	YOR271C
Scer_15.505	Spar_15.478	YOR272W
Scer_15.506	Spar_15.479	YOR273C
Scer_15.507	Spar_15.480	YOR274W
Scer_15.508	Spar_15.481	YOR275C
Scer_15.509	Spar_15.482	YOR276W
Scer_15.510	Spar_15.483	YOR278W
Scer_15.511	Spar_15.484	YOR279C
Scer_15.512	Spar_15.485	YOR280C
Scer_15.513	Spar_15.486	YOR281C
Scer_15.515	Spar_15.488	YOR283W
Scer_15.516	Spar_15.489	YOR284W
Scer_15.517	Spar_15.490	YOR285W
Scer_15.518	Spar_15.491	YOR286W
Scer_15.519	Spar_15.492	YOR287C
Scer_15.520	Spar_15.493	YOR288C
Scer_15.521	Spar_15.494	YOR289W
Scer_15.524	Spar_15.499	YOR291W
Scer_15.525	Spar_15.500	YOR292C
Scer_15.526	Spar_15.501	YOR293W
Scer_15.528	Spar_15.502	YOR294W
Scer_15.529	Spar_15.503	YOR295W
Scer_15.530	Spar_15.504	YOR296W
Scer_15.531	Spar_15.505	YOR297C
Scer_15.532	Spar_15.506	YOR298W
Scer_15.533	Spar_15.507	YOR298C-A
Scer_15.534	Spar_15.508	YOR299W
Scer_15.536	Spar_15.510	YOR301W
Scer_15.537	Spar_15.511	NA
Scer_15.539	Spar_15.512	YOR303W
Scer_15.540	Spar_15.513	YOR304W
Scer_15.541	Spar_15.514	YOR304C-A
Scer_15.542	Spar_15.515	YOR305W
Scer_15.543	Spar_15.516	YOR306C
Scer_15.544	Spar_15.517	YOR307C
Scer_15.545	Spar_15.518	YOR308C
Scer_15.546	Spar_15.521	YOR310C
Scer_15.547	Spar_15.522	YOR311C
Scer_15.548	Spar_15.523	YOR312C
Scer_15.550	Spar_15.525	YOR313C
Scer_15.552	Spar_15.527	YOR314W-A
Scer_15.553	Spar_15.528	YOR315W
Scer_15.554	Spar_15.529	YOR316C
Scer_15.556	Spar_15.530	YOR317W
Scer_15.558	Spar_15.533	YOR319W
Scer_15.559	Spar_15.534	YOR320C
Scer_15.560	Spar_15.535	YOR321W
Scer_15.561	Spar_15.536	YOR322C
Scer_15.562	Spar_15.537	YOR323C
Scer_15.563	Spar_15.538	YOR324C
Scer_15.564	Spar_15.539	YOR326W
Scer_15.565	Spar_15.540	YOR327C
Scer_15.566	Spar_15.541	YOR328W
Scer_15.567	Spar_15.542	YOR329C
Scer_15.569	Spar_15.544	YOR330C
Scer_15.570	Spar_15.545	YOR332W
Scer_15.571	Spar_15.546	YOR334W
Scer_15.572	Spar_15.547	YOR335C
Scer_15.573	Spar_15.548	YOR336W
Scer_15.574	Spar_15.549	YOR337W
Scer_15.575	Spar_15.550	YOR338W
Scer_15.576	Spar_15.551	YOR339C
Scer_15.577	Spar_15.552	YOR340C
Scer_15.578	Spar_15.553	YOR341W
Scer_15.579	Spar_15.554	YOR342C
Scer_15.589	Spar_15.562	YOR344C
Scer_15.595	Spar_15.565	YOR346W
Scer_15.596	Spar_15.566	YOR347C
Scer_15.597	Spar_15.567	YOR348C
Scer_15.598	Spar_15.568	YOR349W
Scer_15.599	Spar_15.569	YOR350C
Scer_15.600	Spar_15.570	YOR351C
Scer_15.601	Spar_15.571	YOR352W
Scer_15.602	Spar_15.572	YOR353C
Scer_15.603	Spar_15.573	YOR354C
Scer_15.604	Spar_15.574	YOR355W
Scer_15.605	Spar_15.575	YOR356W
Scer_15.606	Spar_15.576	YOR357C
Scer_15.607	Spar_15.577	YOR358W
Scer_15.608	Spar_15.578	YOR359W
Scer_15.609	Spar_15.579	YOR360C
Scer_15.610	Spar_15.580	YOR361C
Scer_15.611	Spar_15.581	YOR362C
Scer_15.612	Spar_15.584	YOR363C
Scer_15.613	Spar_15.585	YOR365C
Scer_15.614	Spar_15.586	YOR367W
Scer_15.615	Spar_15.587	YOR368W
Scer_15.616	Spar_15.588	YOR369C
Scer_15.617	Spar_15.589	YOR370C
Scer_15.618	Spar_15.590	YOR371C
Scer_15.619	Spar_15.591	YOR372C
Scer_15.620	Spar_15.592	YOR373W
Scer_15.621	Spar_15.593	Kwal_26.6752
Scer_15.622	Spar_15.594	Kpol_538.50
Scer_15.623	Spar_15.595	YOR376W
Scer_15.625	Spar_15.596	YOR377W
Scer_15.626	Spar_15.597	YOR378W
Scer_15.627	Spar_15.598	YOR380W
Scer_15.628	Spar_15.599	YOR381W
Scer_16.18	Spar_16.38	YPL274W
Scer_16.20	Spar_16.40	YPL272C
Scer_16.21	Spar_16.41	YPL271W
Scer_16.22	Spar_16.42	YPL270W
Scer_16.23	Spar_16.43	YPL269W
Scer_16.24	Spar_16.44	YPL268W
Scer_16.25	Spar_16.45	YPL267W
Scer_16.26	Spar_16.46	YPL266W
Scer_16.27	Spar_16.47	YPL265W
Scer_16.28	Spar_16.48	YPL264C
Scer_16.29	Spar_16.49	YPL263C
Scer_16.30	Spar_16.50	YPL262W
Scer_16.32	Spar_16.51	YPL260W
Scer_16.33	Spar_16.52	YPL259C
Scer_16.34	Spar_16.53	YPL258C
Scer_16.49	Spar_16.67	YPL256C
Scer_16.50	Spar_16.68	YPL255W
Scer_16.51	Spar_16.69	YPL254W
Scer_16.52	Spar_16.70	YPL253C
Scer_16.53	Spar_16.71	YPL252C
Scer_16.54	Spar_16.72	YPL250C
Scer_16.55	Spar_16.74	YPL249C-A
Scer_16.56	Spar_16.75	YPL249C
Scer_16.57	Spar_16.76	YPL248C
Scer_16.58	Spar_16.77	YPL247C
Scer_16.59	Spar_16.78	YPL246C
Scer_16.60	Spar_16.79	YPL245W
Scer_16.61	Spar_16.80	YPL244C
Scer_16.62	Spar_16.81	YPL243W
Scer_16.63	Spar_16.82	YPL242C
Scer_16.64	Spar_16.83	YPL241C
Scer_16.65	Spar_16.84	YPL240C
Scer_16.66	Spar_16.85	YPL239W
Scer_16.67	Spar_16.86	YPL237W
Scer_16.68	Spar_16.87	YPL236C
Scer_16.69	Spar_16.88	YPL235W
Scer_16.70	Spar_16.89	YPL234C
Scer_16.71	Spar_16.90	YPL233W
Scer_16.72	Spar_16.91	YPL232W
Scer_16.73	Spar_16.92	YPL231W
Scer_16.74	Spar_16.93	YPL230W
Scer_16.75	Spar_16.94	YPL229W
Scer_16.76	Spar_16.95	YPL228W
Scer_16.77	Spar_16.96	YPL227C
Scer_16.78	Spar_16.97	YPL226W
Scer_16.79	Spar_16.98	YPL225W
Scer_16.80	Spar_16.99	YPL224C
Scer_16.81	Spar_16.100	YPL223C
Scer_16.82	Spar_16.101	YPL222W
Scer_16.83	Spar_16.102	YPL221W
Scer_16.84	Spar_16.103	YGL135W
Scer_16.85	Spar_16.104	YPL219W
Scer_16.86	Spar_16.105	YPL218W
Scer_16.87	Spar_16.106	YPL217C
Scer_16.88	Spar_16.107	YPL216W
Scer_16.89	Spar_16.108	YPL215W
Scer_16.90	Spar_16.109	YPL214C
Scer_16.91	Spar_16.110	YPL213W
Scer_16.92	Spar_16.111	YPL212C
Scer_16.93	Spar_16.112	YPL211W
Scer_16.94	Spar_16.113	YPL210C
Scer_16.95	Spar_16.114	YPL209C
Scer_16.96	Spar_16.115	YPL208W
Scer_16.97	Spar_16.116	YPL207W
Scer_16.98	Spar_16.117	YPL206C
Scer_16.99	Spar_16.118	YPL205C
Scer_16.100	Spar_16.119	YPL204W
Scer_16.101	Spar_16.120	YPL203W
Scer_16.102	Spar_16.121	YPL202C
Scer_16.103	Spar_16.122	YPL201C
Scer_16.104	Spar_16.123	YPL200W
Scer_16.105	Spar_16.124	YPL199C
Scer_16.106	Spar_16.125	YPL198W
Scer_16.107	Spar_16.126	YPL196W
Scer_16.108	Spar_16.127	YPL195W
Scer_16.109	Spar_16.128	YPL194W
Scer_16.110	Spar_16.129	YPL193W
Scer_16.111	Spar_16.130	YPL192C
Scer_16.112	Spar_16.131	YPL191C
Scer_16.113	Spar_16.132	YPL190C
Scer_16.114	Spar_16.133	YPL189C-A
Scer_16.115	Spar_16.134	YPL189W
Scer_16.116	Spar_16.135	YPL188W
Scer_16.117	Spar_16.136	YPL187W
Scer_16.118	Spar_16.138	YPL186C
Scer_16.120	Spar_16.139	YPL184C
Scer_16.121	Spar_16.140	YPL183W-A
Scer_16.122	Spar_16.141	YPL183C
Scer_16.123	Spar_16.143	YPL181W
Scer_16.124	Spar_16.144	YPL180W
Scer_16.125	Spar_16.145	YPL179W
Scer_16.130	Spar_16.149	YPL178W
Scer_16.131	Spar_16.150	YPL177C
Scer_16.132	Spar_16.151	YPL176C
Scer_16.133	Spar_16.152	YPL175W
Scer_16.134	Spar_16.153	YPL174C
Scer_16.135	Spar_16.154	YPL173W
Scer_16.136	Spar_16.155	YPL172C
Scer_16.137	Spar_16.156	YPL171C
Scer_16.138	Spar_16.157	YPL170W
Scer_16.139	Spar_16.158	YPL169C
Scer_16.140	Spar_16.159	YPL168W
Scer_16.141	Spar_16.160	YPL167C
Scer_16.142	Spar_16.161	YPL166W
Scer_16.143	Spar_16.162	YPL165C
Scer_16.144	Spar_16.163	YPL164C
Scer_16.145	Spar_16.164	YPL163C
Scer_16.146	Spar_16.165	YPL162C
Scer_16.147	Spar_16.166	YPL161C
Scer_16.148	Spar_16.167	YPL160W
Scer_16.149	Spar_16.168	YPL159C
Scer_16.150	Spar_16.169	YPL158C
Scer_16.151	Spar_16.170	YPL157W
Scer_16.152	Spar_16.171	YPL156C
Scer_16.153	Spar_16.172	YPL155C
Scer_16.154	Spar_16.173	YPL154C
Scer_16.155	Spar_16.174	YPL153C
Scer_16.157	Spar_16.175	YPL152W
Scer_16.158	Spar_16.176	YPL151C
Scer_16.159	Spar_16.177	YPL150W
Scer_16.160	Spar_16.178	YPL149W
Scer_16.161	Spar_16.179	YPL148C
Scer_16.162	Spar_16.180	YPL147W
Scer_16.163	Spar_16.181	YPL146C
Scer_16.164	Spar_16.182	YPL145C
Scer_16.165	Spar_16.183	YPL144W
Scer_16.166	Spar_16.184	YPL143W
Scer_16.167	Spar_16.185	YPL141C
Scer_16.168	Spar_16.186	YPL140C
Scer_16.169	Spar_16.187	YPL139C
Scer_16.170	Spar_16.188	YPL138C
Scer_16.171	Spar_16.189	YPL137C
Scer_16.172	Spar_16.190	YPL135W
Scer_16.173	Spar_16.191	YPL134C
Scer_16.174	Spar_16.192	YPL133C
Scer_16.175	Spar_16.193	YPL132W
Scer_16.176	Spar_16.194	YPL131W
Scer_16.177	Spar_16.195	YPL130W
Scer_16.178	Spar_16.196	YPL129W
Scer_16.179	Spar_16.197	YPL128C
Scer_16.180	Spar_16.198	YPL127C
Scer_16.181	Spar_16.199	YPL126W
Scer_16.182	Spar_16.200	YPL125W
Scer_16.183	Spar_16.201	YPL124W
Scer_16.184	Spar_16.202	YPL123C
Scer_16.185	Spar_16.203	YPL122C
Scer_16.186	Spar_16.204	YPL121C
Scer_16.187	Spar_16.205	YPL120W
Scer_16.189	Spar_16.206	YPL119C
Scer_16.190	Spar_16.207	YPL118W
Scer_16.191	Spar_16.208	YPL117C
Scer_16.192	Spar_16.209	YPL116W
Scer_16.193	Spar_16.210	YPL115C
Scer_16.194	Spar_16.211	YPL113C
Scer_16.195	Spar_16.212	YPL112C
Scer_16.197	Spar_16.214	YPL111W
Scer_16.198	Spar_16.215	YPL110C
Scer_16.199	Spar_16.216	YPL109C
Scer_16.200	Spar_16.217	YPL109C
Scer_16.202	Spar_16.220	YPL108W
Scer_16.203	Spar_16.221	YPL107W
Scer_16.204	Spar_16.222	YPL106C
Scer_16.205	Spar_16.223	YPL105C
Scer_16.206	Spar_16.224	Kpol_1048.39
Scer_16.207	Spar_16.225	YPL103C
Scer_16.209	Spar_16.226	YPL101W
Scer_16.210	Spar_16.227	YPL100W
Scer_16.211	Spar_16.228	YPL099C
Scer_16.212	Spar_16.229	YPL098C
Scer_16.213	Spar_16.230	YPL097W
Scer_16.214	Spar_16.231	YPL096C-A
Scer_16.215	Spar_16.232	YPL096W
Scer_16.216	Spar_16.233	YPL095C
Scer_16.217	Spar_16.234	YPL094C
Scer_16.218	Spar_16.235	YPL093W
Scer_16.219	Spar_16.236	YPL092W
Scer_16.220	Spar_16.237	YPL091W
Scer_16.221	Spar_16.238	YPL090C
Scer_16.222	Spar_16.239	YPL089C
Scer_16.223	Spar_16.240	YPL088W
Scer_16.224	Spar_16.241	YPL087W
Scer_16.225	Spar_16.242	YPL086C
Scer_16.226	Spar_16.243	YPL085W
Scer_16.227	Spar_16.244	YPL084W
Scer_16.228	Spar_16.245	YPL083C
Scer_16.229	Spar_16.246	YPL082C
Scer_16.230	Spar_16.247	YPL081W
Scer_16.232	Spar_16.250	YPL079W
Scer_16.233	Spar_16.251	YPL078C
Scer_16.234	Spar_16.252	YPL077C
Scer_16.235	Spar_16.253	YPL076W
Scer_16.236	Spar_16.255	YPL075W
Scer_16.237	Spar_16.256	YPL074W
Scer_16.238	Spar_16.257	YPL072W
Scer_16.239	Spar_16.258	YPL071C
Scer_16.240	Spar_16.259	YPL070W
Scer_16.241	Spar_16.260	YPL069C
Scer_16.242	Spar_16.261	YPL068C
Scer_16.243	Spar_16.262	YPL067C
Scer_16.244	Spar_16.263	YPL066W
Scer_16.245	Spar_16.264	YPL065W
Scer_16.246	Spar_16.265	YPL064C
Scer_16.247	Spar_16.266	YPL063W
Scer_16.248	Spar_16.267	YPL062W
Scer_16.249	Spar_16.268	YPL061W
Scer_16.250	Spar_16.269	YPL060W
Scer_16.260	Spar_16.273	YPL059W
Scer_16.261	Spar_16.276	YPL058C
Scer_16.262	Spar_16.278	YPL057C
Scer_16.264	Spar_16.280	YPL055C
Scer_16.265	Spar_16.281	YPL054W
Scer_16.266	Spar_16.282	YPL053C
Scer_16.267	Spar_16.283	YPL052W
Scer_16.268	Spar_16.284	YPL051W
Scer_16.269	Spar_16.285	YPL050C
Scer_16.270	Spar_16.286	YPL049C
Scer_16.271	Spar_16.287	YPL048W
Scer_16.272	Spar_16.288	YPL047W
Scer_16.273	Spar_16.289	YPL046C
Scer_16.274	Spar_16.290	YPL045W
Scer_16.275	Spar_16.291	YPL043W
Scer_16.276	Spar_16.292	Kwal_27.11830
Scer_16.277	Spar_16.293	YPL041C
Scer_16.278	Spar_16.294	YPL040C
Scer_16.279	Spar_16.295	YPL039W
Scer_16.281	Spar_16.296	YPL038W
Scer_16.282	Spar_16.297	YPL037C
Scer_16.283	Spar_16.298	YPL036W
Scer_16.284	Spar_16.300	YPL034W
Scer_16.285	Spar_16.301	YPL034W
Scer_16.286	Spar_16.302	YPL033C
Scer_16.287	Spar_16.303	YPL032C
Scer_16.288	Spar_16.304	YPL031C
Scer_16.289	Spar_16.305	YPL030W
Scer_16.290	Spar_16.306	YPL029W
Scer_16.291	Spar_16.307	YPL028W
Scer_16.292	Spar_16.308	YPL027W
Scer_16.293	Spar_16.309	YPL026C
Scer_16.294	Spar_16.312	YPL025C
Scer_16.295	Spar_16.313	YPL024W
Scer_16.296	Spar_16.314	YPL023C
Scer_16.297	Spar_16.315	YPL022W
Scer_16.298	Spar_16.316	YPL021W
Scer_16.299	Spar_16.317	YPL020C
Scer_16.300	Spar_16.319	YPL019C
Scer_16.301	Spar_16.320	YPL018W
